b1c5df79e04221be6c04ac82a4369fe87740b171043dfff7d9b8891a5b3009c5 1n 43n
909057e22212619a9cd0daf07a12f59b19d26bd89665f9601518b79b53d25481 1n 43n
049b3440f28860d809c82758451cd0ccaef9af411ce76729e3e01cdeba24ef29 1n 43n
8a1deec0b52227b7a029dec621d1eeb2d81d5ee89317c31a0a1c021967c9f8b6 2n 43n
b71178d2d4820cf99402ca9c539654763268163f8289883121efbdebc062dc1d 2n 43n
ed40d02e5d5359524801cddc6f06331653bec42878bb0035f3a0c21803a42296 2n 43n
22576ad6ce32c9e5c182f93791b00762342f64f95d6122c81c2ae9185cc57e72 2n 153n
a7f6e8002279e9cfd82b47be54ba5bff99e9c7bfc166d61c439ccde5d08b6c09 2n 48n
6e2294dfc470d64e6713be954bf6a99397518204ef48f64620273fbe0412af43 2n 153n
c636a8891dfd980550e66186c5a70cbe25abd38191b2ad5ee2d42d212e7fc982 1n 153n
9ee435d4d89f1c17d8d3fdd3681d677309ef83136c909f5b177739a681b1f109 1n 153n
cdcb6cafdc1c145a59b75cd3d78316a56ff0c6a43c3eba71b70f89a09bbe913e 1n 153n
9b3c0b9ebe69fc8c5db7442e11018a69879695877359d7dee69f7830d139fecc 2n 24n
2b8308c5a9eae78aa0d9d211a4c80c1446ab7c1347d6a11471bb676d66a9e5e8 1n 24n
79b6e892c36d6386f7bd674dfabbab142698938e0ea69f86d42ee7f9fd1c6197 1n 102n
40df5e82a4ec6c1fbc9fca6ddd646ba45ee8e51464a3dca91c8fbd3cbe6ed4b1 2n 153n
4c438bd19ac4ace9239d0f38894002c95492bfc969b92f72a74d77626da7267c 2n 102n
f1705d866b11513452ad8ff1114036290ac460035b729a96c9d785a026c8f105 2n 102n
b096eb152653967a1193c11691a0b38640af1452b5e1f53dd8917d3312f171c2 2n 173n
5c4c95159945a4a0f7bb16082e6d4ff8a4e79f037f2e06eac4aed78c95ec2db8 1n 173n
aaacb16b23da2bac81962edd44bffc96cf25c24b5f879bb11fbccd0505711025 1n 664n
4036e29f9361ac009567c77c42f88d6c5de249098831a73a6461cad206c6a9ef 2n 664n
600c3b2427a7899451441142fdc7262a2fedccf6c13c62316f5f8fa7ac43e81e 2n 104n
ab684424975b01883c5962bafba36f3aa506b799a38077e135eb114ad036b2d3 1n 281n
dd9dc1a8a25e72239823682bada503ed17f3cf150115e28ef4dbce7b40ad520f 2n 218n
d7ce0ec7fddff461e1ed563977fc2b4ad1a6d3e407e0a782560c7a1ae456690f 2n 104n
9b7236c3566e12408370098cdddc70713e85ad3f926a9d11ce79e31428a20e3c 1n 19n
ef18bb96c8570b5d8860397beabf35f37ed480a1801de4307debcf7b6e4d9f5a 1n 317n
b0f6942edd15db135c4e87ab5a91f15cf15562f03368a269460d4b7a9f0cb0ad 2n 356n
d245ca3a95930847f6edd52ea4bd07fee012139a541f05570507b8f34b3f5004 1n 356n
36da5f88a7e390196ee22a2973e2f874417519a633fbfe1b8774645fd003b7af 2n 48n
81044a9f8feed5e1d5ab85bcaec3c85e874e53c289bbda30cc6d88436da10b05 2n 19n
01f7e38ed2ca0ede7cbbbae2955b63c131efa91cacb7cf290a7a9e063f01cd9e 1n 19n
6cd694e12f4e93c928b966fe8876bf6418993c35d6e0cd16cd6982c2c3f777da 1n 292n
76f2a38d63f477fbae1e444429186fdf3ce4e503d0243053f770c84842fcb8f9 1n 292n
726138f1fe7af6278bbdf366c45249021be5db7607d194b6918f13ec540d6f5f 2n 317n
9177d011b0d7415dff12a2ddd6d6396109efe329fe408ca61b4c4cab3052725c 2n 104n
44fdabda7204a31b6c10ee49e5add01460b48073d902281e5ddd4b812b41ba96 2n 282n
eeb9e8d53886eb359bac04c4496a87a7362bd35f2ac7e89acaa835b5bf84d4af 2n 292n
291191b1048c6cb08bbaf7652fc4d4125a82844f68065dc54e18c8b9e38fd35b 1n 104n
d85dc593724945d746bd10b0152e19bb9df3ddf0f8068862909b7285f8c5090c 1n 128n
9daeb69d13c8dcc16a77d7eb802d255905936dd1b9360f5254b5997f1f3318a6 2n 292n
e113528e8d7b6b9b43288d2396515ce1db1f4d9e5a9e850032a651a93bd34889 2n 65n
1c25acf7abe17a36cb1fa0cf281422623ef9b5dd07d7d61f3e4b427bba182dc1 2n 65n
44d327bc326bb664b3b261e695f92d55e877d30ece5d5b96206dfe7b9a66b58b 1n 193n
3f78bf1716c227846682daf4422537f35713f89ac176193372330b168ed2cd19 2n 193n
29ee448d3a3bd81a5ea9e61ea745f8bcf5dc6dd661c0b6da11b8991e6ab016a5 2n 65n
22478027215ebb4e2b66519830d6099eb68f8b90501974a5dd1a652bb4cb35e3 2n 65n
36e2bf4eaa48232095543abb633f7c15a80d71c69efeca9c5790696e09264c42 2n 65n
ebb2e60c2efc3ff95f597e3e42d3cd2582f2eed35d9317d6759c694f9a7f6214 2n 128n
77119f45b769d3d6cbe23c0c0812e629d7709f32161c36f8b3ab9938d268e0b7 2n 128n
d2adfc75e4745c35c37aa1a15b9e4ddebba6c4f92fc0802ee2964b4688ec74b2 1n 175n
d362ded6b3b0eb144a325c1392ba7c97a5fab7feaae19d424e82b6f246f96c9a 2n 175n
3ad6e8ff526b2ab3e9bb91436250fe493489cf54a7b5a7dcca045d1053b88bb5 1n 51n
72b6a7ef8050f0acf61bfb91a30d7905e4b67ec4d1e501bc1db02a0b522d8f69 1n 51n
ee263c5b4d8cd328f2cce46191bf7a01a5a1853207a5fb0fa64ab7ffe8c68bf7 1n 51n
81fad06a353f5ee87d26ece0073f881b9ba63394c4eae7e60744d7426ac5d042 1n 51n
fd6a3b5155493046e54890633ea37f19141e281941ae0d0473632c3f88ca742c 1n 51n
985d6120bb08ddac9e78b6433c1b60238fa5900f9163ff94d5c14bc454d9433b 2n 111n
e8fee38501d7552f7036e11938f8f3c4e3859df70f1d02505298f3e350dfa5cd 1n 598n
7ae387f3bd246b475997ea3c99ac759a9a831910b60ddd3b3748146e17e2d88f 1n 602n
332bc12aadc10114508eaf9fa4d431959bff503d5c3b38a53ecbc3c1d60ca645 2n 603n
da3daf938fda4349092f4bed90372285dbdd70317d6e6dedd1686547d24dca9d 1n 201n
a0cf143e00b1ade5f1927e030b0396a0761b1f05d223e95a91672ff8ec6a8ffd 1n 201n
b690a93855ee9469b3679cef1584848abe7f8be6742b5f1665b8ae9a42351bb6 1n 201n
05c128a7b75f34ec01d6aa8e950c71a09dbc3e72f23bc7bb78cd7d4e42d53751 1n 201n
39eaff3f093257d2271da816549e88608015951453f520997b3cd12654b27bae 1n 201n
5fbbf390e573edcc49df8a5b79c99d8d052418d66d867448b339d98a6126537a 1n 201n
eea0c4dd03f412f719ebb12d4e00770db2d1506bd0c4918e5172008906fe30a7 2n 201n
711a6aed1da4b658f85a4132bd86f13bedafeec0c54248f3d3e729a157588337 2n 201n
aa0b345029c1176ca20a82fbcf14c3f50b32f44be86f961bb993dda2e21089c3 2n 201n
d74c03b84f483038542c6e9ddc86879c6fec989a1630e5e79f576d8ef067bb8c 2n 201n
1cef3fbdb43bd07b89abeafb17f09dc01a06dd5739468e9a40a30b56450c08be 2n 4n
77975abc6224c9da69181bb4a759db1055e31f3e1ce24fbbad1c1c8feb28c9b4 2n 4n
0f70da248b4d10dde7e4e97e29f134aa499c9a426aa28a90952c7453799ae489 1n 4n
64e24916d14edd7d965b7ea7a9deac18387e99e6e80cd398fd1161f60bc25151 1n 4n
494a9a5971b474c67387cbb2bd2929b0cc1cf3a49adca341831502d11b646590 1n 4n
53ee3788d7bfd8e2264a66f5a08b873b8027965723244bd0f6257d07e3b64141 1n 4n
760816ec578f3142a7162de0b60fd7230012185097d42613c7fa97d54ab29bf2 1n 4n
1a77196d21599c6fa347ec49b6cd37fe2d7fd3c879b1672f448262bab0a42c88 2n 598n
57431eef575a03fa0e96f8e33974ab8734f0c0b66a68d158863beff7af1284c4 2n 437n
1cc1f6f1ce4c32dcb2a89d2472ec5e27587ffd89f328207fcdf35c0d1943d5b7 1n 148n
57fea9cc29656048785136734202c213040bb0802888ea7201bc3da7a85391a5 1n 148n
ec26336e85bec154ab24c34c14d908d6118b3f0c0bc52ae0c35322635fbde5dd 1n 148n
1e1a6a3504fb5840b2d332cb7982f91477310903f1c22f73c4ac193f49c561ec 1n 148n
f08b96d4078a57f9438fdb480e25fe812393a1be431ac2fdb35cd83f63c69bfb 1n 148n
0f411d74ba87ba6d4b0de4e101bcffcafa5d0830a7aaf3e155f75e733e3e6e47 1n 148n
ceef3243415cb971ef238478053caecf6af7e493abbe86b45974096e3e3021e0 1n 148n
3daf7a66926c8026d7a3070e8e1bae8a3fbdb8f2e354ba8ee60f9c48931004a3 2n 148n
b3f44fd2d51d194c4ede9da8d82f6375ff4acbca3c2706af0553a5a2ad9ed15a 2n 148n
47aa02f841a83b7567a459627efd4da115f3abf2232e8703eaee02ab4fa9ff11 2n 148n
af5e8c248c3eb2b585c16df578ec4700102a80f20dd4176b082ec90a719a853a 2n 148n
7d5bfdc7e80042ab7bf799abaad72bc8646e5ea3c635c57cddec4e29a6b9056a 2n 148n
baf26108dfa4620b5cc863904f404aeb20573cfa5b56e79c96acd704102597bd 2n 82n
5ebd9789236bd4762c29eb2db22bf106cfb4b6761a0aad682b2e1613c69ef4e0 2n 82n
4ac2d27f33182fc6949dc4e04617f5e6e20dd4a265bfc962a15632d16fb51eb6 1n 82n
36fd83a9b7b9dec778c9a5bc0e65e9bc3267705199f0e54f909ee77242770214 1n 144n
83ba2a4d2afe35780c925bcbcf88da90a8f31a206d93d20fdb8c310d8ad842ab 1n 106n
81169fbba36f06c5b057f49aca73daa9266cc1c28acf999fb56a00cf8a4fafcf 2n 106n
e07de42e49cd2d966752d612e54316bf8be71ad0bf4d073ed2b9d415587038f2 1n 137n
e5af07925118a429b1f1b0a3f44e3dbed4f4694025ccb699777033b079ec2eca 1n 137n
a8d0616429efb01ffb90844ed59380f644aa1ced16e50ec77574cb3f547fc218 2n 137n
e07f5918f93a79d9ce54c9a0c849f3b19fbfef069f90bb2e9612852026672dba 2n 137n
b29902feddf432c1365ca29c2cec70f6ec225fcdf9a256f06d18126ab58a6c7e 1n 551n
bd70ce861c4f065f67189944bf5eb76975325166f6a56e68dbd4afd73f17ec9c 2n 108n
f244f40d11672413b081106a3ca352ab18f2cfb59819cb4311cb5e0dd0934512 1n 94n
d06e3dfbd0cb3bbefbb7bbeba835e0d0ec74efc498f5ef10301478e072d90fb7 2n 94n
f1543ba26e223d865d241fd94d9d3d87a818827e31e3d4665feab1a1a8163794 1n 542n
1cb4533207adf470d624fe321f9fd771d23e80547ca5ce4331d6454244d5a4fc 2n 137n
f0902de6752177f38c3a9cf7dc811e6d610b7b9c72952646fc1f05f8b560eed1 1n 144n
3c4741bad436092b12f95f7f0d9a4b1e6111f036ffe9493d800f6e895191768d 1n 144n
922f8e68d136b3ef8ca8fdf0e30b3cf5e90a033a7b5b479c02e026d96c854fcb 2n 144n
2a4f37b7e298a42523db61f46ccda9b03c506b5861f5a81bda327eeb838bfb9b 2n 144n
b15a5e78f27b6229b9de0bf440be5dd0c7a5aa6f362957568db907e15089560f 2n 144n
6695c0e7abf5f736f672eb10028db35e3f7b23513f9de3c81c64eb9c28cd987c 2n 55n
1e5256912bf66baf951084325e7d983f6867532ae7b1d7dd72e9dce0614ba276 1n 54n
5b3f4e90a09dbbf215daa785eb50bf5f026f091da8a5e3aac1be4072321b4633 2n 594n
9bf68c605333263e510aaa9ccdfd80683ca24061dad56e4990687db9f586a549 2n 310n
0b7e6be3b2bf6a82cd9f491c949083a1bc6c7180cb3dcc88c15fe80f1003c762 2n 310n
69d7584e2ea931edace6e9f7ca6209b340622ce21d799acdb9b05d0f2925b89d 2n 310n
e3dd835648dc746a10b584d72b8842ad756f083b05269a9c0f5e22ae36254eb5 1n 310n
face48ffd67b3c5c39bd26af7a4e81f9d765f8181fcb31c957dedb656017b7e2 1n 310n
51001dd8ea103a4d954679913547a43a680a1f4d438decf61450f094b244dd20 1n 310n
03e478c8ef92c2442d725da2d79c6df0cda65eef3b61205ab868b8fdc3f9428e 1n 310n
5137e0e09f41a3b949be68e7ade2900fe656ecd4bd39c3b42a82f6ba7529a573 2n 5n
b6ca40a3d4766ab09a1c7fd5ef1389210d47a798907f29759e8b8029e1b8768e 1n 5n
115b9b6936385eb9f3909362598d10e8a132186534b17d6f767d2bce18fe6b30 1n 156n
6d23d09efb6c86a014a8216faea9055973d72878cf97b1bfd21782968c209b71 2n 71n
684a8ddabdf6493c1a287117989e6005ffa9d5295f65a73d1cf45efddffa5145 1n 71n
18c3ec2d73605f946ac6b8dcec48bb70f54cf111ba1a4f0f8f904c5f592cb66b 1n 457n
5020437910a30b37a5096aa69de181be45e49857a6f1bdffb3e14520cc30bdcf 1n 457n
3357c848177d2f7cfa2fa9e842296e26884d96e01cbec2eb98119b03f92ea0de 1n 457n
a94e83ff5739dc6297786a3d8d1111fab852dfce8cd2f664e93102976590c934 1n 457n
2d881419b8cd98c86d9731b58f2e657644a8d0d8dcbadee6611d7ea924ccbff1 1n 457n
943576dde775a680695aa61345d19116e40d299f5801b5a23e7fc6a44b926ed8 1n 457n
c628a9d2a23c04f6f7028e7dc75fd0dc06188b448d305e6d5e0580bca7fdc5c0 1n 457n
d66c76839f19a7d9d027c3e30a0bd6d75babe22c4ad98c1db171ecd198bb7a08 1n 457n
3563f92f16b91d5ca0087798aa4f2995c196809e21bfda67a3f48187bafff9e9 2n 457n
6228f49e3c366a0bfef2582be4d675ead4564bf08cb372ae5b40fd150f15d72e 2n 457n
0bd63422e68764bfbf5cb0111308c1798254686dbb553b7ae416d109f13fd902 1n 96n
9f20fca2f8efd613f9fef2fb24316c7f60aca142bd66798c78e9d73fd573e8aa 1n 156n
7a2a51b518637306c9841b8762fdb15661d67566f0d38f173218e6ae2f7164e0 1n 156n
88f360812a11b2d098bc464d350dd9288685765bdb51e4e567b250d975c6374d 2n 156n
baa91fa8a944e5f98741a09067675daf8426be8d7ab3a863ff948e90d3a4b8ab 2n 457n
65cdda0b0dccb832474b2ec60ee93302801c784adc062656268b2faa6011efdb 2n 457n
3c10e528701e6d0f028f581ba1d275c0f6aca41fbe14df5eb4edfd93e8ea233c 1n 497n
31b8d4724ec1950b233a15b823d73a2ab708dc087c227895db37552fcbd3280a 2n 58n
d355889a5171f0398582f5cd5f9bd82b360c8994229a9c478ded0088e42d307d 2n 58n
cdc8c11c0751701fca1e0a96c0420d518c1e408e8ee38b7b8639d9669f146b8d 1n 5n
e6f391883e7774067eb97654ebbff9d60811ffe5db967a3a45a47a99a5622b60 1n 5n
60483a98e4a2c229d72ff7ef8434e130d1b63be97a74829b6ee09c0ac196bd0b 1n 5n
3cde4fd69133f3c872fa37c3d3909c61abf268876391f991ed1af4446704a7ad 2n 58n
51eb31813c5db972fe46895db8a7f2f0218d5786240e6e3698643673707931f6 2n 18n
8ec9e3f5dd14aeed3c6bc8447a435187b78f00db3fb8c83ba94084ef3d4477e1 2n 18n
6fc139bc303e039c2ee4dedfebce76059e8d49139c186bdbd7513eeaa5e7d072 1n 5n
4bb5baf898845ec3dd5fb5b333d349c620c11b0d86850a4722693ebd1efb65e5 1n 5n
8133637069614664ee236efa515f10fef1f1d381bedb871f57ca52f24f068543 1n 5n
435731893d7e7070115df9900a1cd7d71f5e4f0bc65c279b207101de3535d724 1n 5n
6f62041acc432ed946a21672d6fb389a6ac84aaab992e7be80e33ab299a7d7a9 1n 5n
e674ccdbc34548c2df7238d9a3b9f219705b2a15c165da0b96cb7869b167da25 1n 5n
aea0fdc8c3c935e8b32a926b04fd43ecf2270d980754629a1bab82e67f33ba66 2n 5n
ba764d08a54cced3b2693adbf2b9a2b49c4bbe382c7387eb5441c039f60455a3 2n 5n
4b859519dae7bde0071ed43b7ee60890a9223372e2f0aa1487b03ba80ad076c5 2n 5n
c65cb82964cce4bfd0513eea5d9aed2c8fe3a90f056d7a2e3da6fa974d133ea9 2n 5n
8e0d6a90d04ac3a61993b7921ab9d4479ffe84449aed67dedcdc78b50af0a6a0 2n 5n
3e4afff29cb260fe72e0de4e0bb2c92c2b6a072db0837d28bc9ccfdb3926489d 2n 5n
ef6857a3f5712027919b8d14f354122c7c17f193de6d920fe0e405775d992120 2n 5n
27b29cd2392e75313fcd1fa61fcf80c2c42ee7550619e48a02a82fb14a8f1666 2n 5n
aed8d55f77807d0682a2ab1e895df240858133bc17b1487325b233796d16987f 2n 5n
f1d976cf56653c9251c0d1ad0c22ea5aaca3c65ccca31a7b209667a876b95f3d 2n 5n
4bb0019186ba5ede8dd493bb6775272e5f4e6bfcf4fc18dec63a3b9107879118 2n 5n
0e50065ea36830e5370e7ac6d78d683628349630fe026319a928790e608080ac 2n 5n
44064d8c0af6e7e5261c33e0cda37806a4e26855352db7869722aa7d3fe9c7ac 2n 384n
84ff0f008340c3dfc6c1101a1f9b5989e5d489a4adb46bac6b0daa2f047dc849 2n 53n
f208c60c33fae98f6b324a67bf3e00d977a59cafab78c82ee8b70325ed9be88e 1n 53n
fa9d978d8bde382f452132ac7cbca1fa61ac2bfe3db81facc2779df69583182f 2n 53n
733f4a4b1661c03581b1f65de1668a91ac79e295066150da23481fd3631f8c4e 1n 53n
5a0cc4c7210b44ac8f2f3497aa956fc1532ada76c8396405dbe11ba0d82d1d36 2n 379n
934f678b900ae628f3c86e27e7c5d842e5e1c1a2e6d2acec727cb5ad2a8b12ba 1n 53n
c6f39d94c44821c7c71b172a1d45c7c54cb7205523a4d65f664bf4961c0f0a8e 2n 53n
29181f0afa1028da79ff9ba5d4a0931dcca9fbd35a70c837f9d30ea900b8747c 1n 53n
ca87b997675ebc79e6242e98a59c05f12385ca1e4c1c9584c434ea248d8f1ec9 2n 53n
55e946a0287f2edffd03dba8c610108dc4785e5a12498a1a5b1ea5bcca9a06a2 1n 53n
fee94589b869dc7b917f51964990ad971e09a75044fc785096993994f0b829e4 2n 50n
a0a1fb28a9c20b19111a7454d6ac354d535361b68f711316c3bc839fa2009443 2n 50n
22394827434b28a77c77c94f86c06f84811fc3bd025dae190f5116c1f6609f25 2n 50n
229495bb3a0bf80473d549b6de35b4f03cf2b3e02eb9467725927b6339d5d8fd 2n 50n
675c57fb569fd7669a27cd11dff7c73dac10c01140bf272b89295dbe639168ff 2n 50n
2c91e637799c512b068048b6961204d868088c085a1d7fdfc2aef49292a4e8a7 2n 50n
bae7b338ab5fb504c44b6133af4388461ff4d30c56aaa7a9da7425ddcd31a821 2n 50n
db9adeb52476cc7c2b2a94045d9c170b29e5e8913c96e56f0660a26feb3e03c3 2n 50n
abdf2ba6bb4c4b791ddb33ed15b83d33faa0b43d77eef478adb3890b4a1a1e20 2n 50n
aa8082e1d9cb6b2bf4b23607e5ed9223a08198479bab11415aba6dca173ed348 2n 50n
99e348606c5a8d25be93e24a9de9065dc2a75ae3c1da3984da91cad7b2b2f790 2n 50n
1319ebe04521eea6757f31a28eb0d0dc3dc83c219d746d306014cb2069a1c9a4 2n 50n
8e8da1309818705e2782dbd05076873304f1f8fd0e663fb6cb590ee83ca9ac13 2n 140n
03eaa05cb940199aff00aa8d7650127ac0a310f4ef0e3375150502b7ccf31c0a 1n 140n
0b85a468cca7753e63dcf504551d67f4214352931cc4e4fab4874d82f359cdf1 2n 53n
2a3f6ea69b34392e358800b29f78dd0844698a11e786038fe21bd286a34e93c6 1n 53n
03202d9a87b85ce45d0b73003c1a5c7032f1d7bc172ea88c34b895bec908e48a 2n 53n
b83eafd3cd1f2711c39bb4266b072ad86226e71a03e48d4bde6e72a9eddd20a6 2n 53n
0fb37d55c6aa256085385876163427623979dab23ac48997686919d75652fed0 2n 53n
2731306b2cd4af93be2ba7439bbfacde4e2761b2cbc9a8a717b73f5afeac9eed 2n 51n
5f221336f465e3919ee13fec5d99fad44741c1d15d58c3eda575590765d3723f 2n 51n
113f84a86f947d9d9045928382c19313cc7a81c4ba3ca1abe577dbc9ef5135bd 2n 51n
18fd0d069d1d9d1cb2fb2bf6ebf8044af486cde21658c4ba6f52e6dcf788cdc0 2n 127n
fcad98c405686273a153dec5d92f3ad1eeced5b3ec5633c06481182c135d3401 2n 51n
ab6bf0cf6372b63b9d029896b4add6b1d7449ec3d19525a5bde05e5b233e6690 2n 53n
6a52999c1836ef170458b1fb1b54036be2676907d06197b442e39ac277acc999 2n 53n
b16da2a6f7a41f64ef791eae1bacc76f10cf993f2905def795002e121a283c1b 2n 53n
523ac752aff2870428cf3583d31cf0cfba2bb38c593bc29df6dd8396e1d6ae07 2n 53n
0f2d3e256f899b8af62e351882cd31eed65e2b31efc2dbee3ddd6c9efdce4eb4 2n 648n
3ef0887039b8fab9e29e8f4da4967dc1c742d1911778d10472bc2eb721653fc1 1n 648n
a19b67f020d4108fe6316eb2d0489fbaaa43c7e970213182d15f5a5851643a3f 1n 92n
48a382f8271428c846d52bc131bb8fa3297d355193626c85ee2c95275226e9af 1n 341n
8850dddbce3650250ad61f5a04b6ebe10c264984fdd6235b2a8f18c7d00f1d3a 1n 78n
1ba3d9a74299765d6eac59206707be00719ea54d88f71870e59b6e6a36f4dca9 2n 58n
71b4ae91f02ab51e58abccb946399c690e575495ac3bd915a20323193010f43a 2n 58n
83bbf7b5fc6d0a31c8358cfae92e6eaf08abeca2fa342bfec30ff495079eb5ce 1n 96n
2a0b85a20ac07f976659509d29b0c0722282f2fe7cb2472e9659f31a1a2d8eed 2n 96n
b4e2cdb20def8ab243e07c9a2669b4d764e54f1857b14536bd0688052c30a717 2n 96n
99b7499ce0b202f310abba356cdcac1c3b81b54a774e099514e148300f0066d6 1n 72n
f66f64ae6ff8e9fee4043713d4f28c7137affe8570dbaec2d3e0d004bb9bd1c4 2n 72n
e50d8b9b9b14f107bf3a845b3332398bb3f5ebdc087ba330c97d75f0dfd9544b 1n 72n
bdb5e87ceea27683ca23af204d4b890d09baf458da48b222a781699d9a69b5ef 1n 121n
bf08acafab9df8fb9602a757e7fa8aaf2c031ea347094dfe569116f584dccc26 1n 121n
60ed81e1852f4e211f8764e1dbdf9daf84ab96d46d229353974b0327f6a86874 2n 75n
de0ff7e58c591a4c7ae1c42739ac2a74041ccc789047eafd970d8dac2212da20 2n 75n
7c2dc025ee84d131ae0b1f92fcd76eb9dc7315f4ed484d327595e5307d3d6fdd 2n 14n
0754898f8c3db94eba55d6fc986a72a1ce01bd3814aa5b96477dbae4625bdca8 2n 14n
251c00e1b1eb65d3dfb36156f623132aeb1e2d8037ba748ec08f3406f1689c11 1n 14n
fff1f78830425e986dec3fd0b951b4ad5ac5e16bb50c87ce4d9da4d89261f85a 1n 14n
ee2d1544cafc8736004618440b9ad3cb7295aae740a44ccb36121fc229b50036 2n 45n
ccadb80bc350a136fa30d26412db1684b62ecb145ab5e4bb70a49dc73f290363 1n 212n
239c1d631bed32bfac931b5dd10f743f8c9e73ecb45d91dfa72ae38940974385 1n 212n
d132559ecbe31e29ce8aaf8d6be6245d217c87ab92daf61555b469c3f536dbf0 2n 212n
32ad6436db1c70aaf882755c928c22840d6d86f0c9ca1b67352693f05ee3770e 1n 117n
fd4dad6947470b99193bd3438c7f8c339db714c26616d10571930fe01f025349 1n 117n
49c04f176339846faae838d89fcef26eaad321a9d24194cb8ec267f0a9c4c670 1n 117n
b96561cda8ebddb3bce13523c11e59477d1ec1fda56e2ad83a6a6ed70171c194 1n 117n
06b09d1dc2fd69300dba9768db216d32e6b41d33517558e51873bee8118f94d4 1n 117n
26fb825f83fc9c2bf625d050e2f93106918137a04523637440c38c7f4c6f1a9c 2n 17n
692a85ddf326c3108885e9629be063727222d904fe205d49be035a4c8f064b5a 1n 21n
ead7c3d6ca9ffff89961dc8cf18c6f39bf3d3502d6c4fe93d0a6f6099b965733 1n 21n
78601828c81c55e012ca191fc9d1d1c2fff583c72d338a180484d9087f0ecd98 2n 117n
391a38498dd361ab4f3f503b3f942b64aa4ecfc8a0ef95738e533dc3a97647d0 2n 117n
c400cd0a1affdaa9091e095c4f23ae938398e8eb6913c2151663e7ee5d03ef16 2n 117n
9d13eac80043c4571834b62e0fd8cc75055df1c6f9ca838986c6295ad2fda14a 2n 117n
ead9b2aabdd35eadfa1ac30cd8d4efcc2ea7e98dc15c93e1196715a192575d52 2n 117n
7c0d85a3fa7e1f5550cf9a0c467823478e4ceffab4e1ae0a8da58e69f498de6a 2n 117n
4f334a4d227a5bcf6859ebc366eb54389c8d726454264a2d362fc84ad8409f2d 2n 117n
6acc037f3b8853790057d93f449ad35a4403d77ee153dd7a8275b374c55a450d 2n 119n
3e6e928d33993e37f89487a0ad63879a136c49c630864340e0ab367912262cec 2n 119n
7fc14c0423a12c74223308e0297e35b1895e9cdbcf8886237f3a62b87093b2ae 1n 119n
6772afbe04aada30795471bf8182bf61c9ccbc2671a82e98c6bce73ec03f53fc 1n 119n
a76a4f1fec8f1d520c982bedc32bbe207b13281a05814623d6b1029c04a3f2bd 2n 49n
a2fc60bd2813da3d4c077665cabad0bc6d9f9b8531132de84796899303f15e78 1n 49n
abe567a7b46a43ece3086dde50bac03c3bcc071851691b8c3751b13f146ace26 1n 341n
523a57a487929155236b4ae513d015e8adc39213b7d7a6616a1bb81b499313da 1n 613n
fb409b2141a8ff7e87a73fc18d7376d08c01cd2005ad7cc0f4ddddd94eef2fed 2n 197n
930fe9f7fb5dd42d67432bd928c9963d21dddb3ef6867b9c0e3fa3920c44fb46 1n 341n
fe1c8bc12661f08df7224ed6eedc263a63803f862443e9fd2b0c5cf4f5dd6732 1n 613n
79af413c9bf4a08272cc46997f70b0eccd648b3ac5e216710a0774adb01823a9 1n 613n
cc7304fcc9aa0ea5958192e0bf863e096ec42c10d28acd9b1b54d833842f0d70 1n 613n
707c840dcc84d67daf146d3dffd35ee74bb81ecef6ad37e75ae311bac729ad74 1n 62n
fd6e87933e56ee7d6124d1767c9cc49f1923ae9f46cda7aa769a82abb460f822 1n 62n
f83a3166ef82178c46e4ba84b031d365e59c9177bacd417be2328546ea3609a6 1n 62n
71b135240a909940ea005ebc7562c61d8b03cd3335a90620fb95bb543d625b39 1n 62n
0a3ffea614b57058a1aad9e70046fd706a1c027d6edaeb8c07f81ab5e028bbec 2n 613n
eb82d47c849ca02d8adccf553b79819299023d630419e0140531118a8890902b 2n 613n
57088b5a4446aea4ea1e23f431bcc0026f5b3a4cdd4af587642d8084b718a084 2n 613n
3e43fac2d24299334322101e396c44d87b7ed22096571166bd4a0b963d62eec4 2n 613n
3e8aef0b0a0b556bcadaa1f78bc2c45f77c82e8162c1bc7282a2b1cddf5903ba 2n 62n
368533dc029dddb4b0fdeccfe5a26c4ff331afb08c70ec29e3f3c88e379bfe5f 2n 62n
297ae22bee6815aea8dabfd372eec927d8efc416f91d03dcbf56013ccd665e22 2n 62n
e33d9cda7699921ce336cc20b44ad52db4fe6d6e03f16541319aee66176a7516 1n 378n
2ebbf4e1b17c0a1cdc56d05ccfeffd14e8a5cfacf47fec136572717e32a3ad1e 2n 62n
697f64a435c67bbeeae5f36ff8aea90aac71719beab6c85fbd9ce605212a9bda 1n 21n
5a780e5e3c51996a81a24cc391e78345300cf6726cb67727aaa0616b24bd50a2 2n 21n
962830907fdcbd7bb33c1b838a4842aa1ef89a744a234a4a2373d726014fb9df 2n 21n
91ef82a2d1f2373851589b5120928212eaf25de2a8088da06f51202d59c386e8 1n 341n
5d2481c8249a1fa7e86ed3bac7a5d7e4d8b66eaa1afcc902dc76f243494518bb 1n 305n
afb6eaebf6e971a16d43cb564eba9cf289eb839fc5c49732dedc6a8f9ccb08a1 1n 341n
8858980f12843283834e3cfcbc6dd928be2238c0243156d04bbc762b97e441fa 2n 41n
24286d67fe9be011d1fc7c4feb97ed63b15a251b21fedb1b4b204e0ea6a3c7dd 1n 41n
